0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.305,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.155,0.322,,,,,,
0.041,0.073,0.158,0.322,,,,,,
0.041,0.073,0.158,0.322,,,,,,
0.041,0.073,0.158,0.322,,,,,,
0.041,0.073,0.158,0.322,,,,,,
0.041,0.073,0.158,0.322,,,,,,
0.041,0.073,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.041,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.331,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.039,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.158,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
0.042,0.067,0.157,0.305,,,,,,
