0.04,0.013,0.026,0.528
0.04,0.013,0.026,0.528
0.04,0.013,0.026,0.528
0.04,0.013,0.026,0.528
0.04,0.013,0.026,0.528
0.04,0.013,0.026,0.528
0.04,0.013,0.026,0.528
0.04,0.013,0.026,0.528
0.04,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.007,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.22,0.013,0.026,0.528
0.22,0.013,0.026,0.528
0.22,0.013,0.026,0.528
0.22,0.013,0.026,0.528
0.22,0.013,0.026,0.528
0.22,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.08,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.5,0.013,0.026,0.528
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.045,0.013,0.026,0.052
0.045,0.013,0.026,0.052
0.045,0.013,0.026,0.052
0.045,0.013,0.026,0.052
0.045,0.013,0.026,0.052
0.045,0.013,0.026,0.052
0.045,0.013,0.026,0.052
0.045,0.013,0.026,0.052
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.052
0.04,0.013,0.026,0.052
0.04,0.013,0.026,0.052
0.007,0.013,0.026,0.052
0.007,0.013,0.026,0.052
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.5,0.013,0.026,0.052
0.5,0.013,0.026,0.052
0.5,0.013,0.026,0.052
0.5,0.013,0.026,0.052
0.5,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.052
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.052
0.5,0.013,0.026,0.052
0.5,0.013,0.026,0.052
0.5,0.013,0.026,0.052
0.5,0.013,0.026,0.052
0.5,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.5,0.013,0.026,0.64
0.1,0.013,0.026,0.64
0.1,0.013,0.026,0.64
0.1,0.013,0.026,0.64
0.1,0.013,0.026,0.64
0.1,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.64
0.04,0.013,0.026,0.052
0.04,0.013,0.026,0.052
0.04,0.013,0.026,0.052
0.04,0.013,0.026,0.052
0.04,0.013,0.026,0.052
0.04,0.013,0.026,0.64
0.01,0.013,0.026,0.64
0.01,0.013,0.026,0.64
0.01,0.013,0.026,0.64
0.01,0.013,0.026,0.64
0.01,0.013,0.026,0.64
0.09,0.013,0.026,0.64
0.09,0.013,0.026,0.64
0.09,0.013,0.026,0.64
0.09,0.013,0.026,0.64
0.09,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.08,0.013,0.026,0.64
0.01,0.013,0.026,0.64
0.01,0.013,0.026,0.64
0.01,0.013,0.026,0.64
0.01,0.013,0.026,0.64
0.01,0.013,0.026,0.64
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.01,0.013,0.026,0.3
0.01,0.013,0.026,0.3
0.01,0.013,0.026,0.3
0.01,0.013,0.026,0.3
0.01,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.045,0.013,0.026,0.3
0.045,0.013,0.026,0.3
0.045,0.013,0.026,0.3
0.045,0.013,0.026,0.3
0.045,0.013,0.026,0.3
0.045,0.013,0.026,0.3
0.045,0.013,0.026,0.3
0.045,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.08,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.007,0.013,0.026,0.3
0.007,0.013,0.026,0.3
0.007,0.013,0.026,0.3
0.007,0.013,0.026,0.3
0.007,0.013,0.026,0.3
0.007,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.008,0.013,0.026,0.3
0.008,0.013,0.026,0.3
0.008,0.013,0.026,0.3
0.008,0.013,0.026,0.3
0.008,0.013,0.026,0.3
0.008,0.013,0.026,0.3
0.008,0.013,0.026,0.3
0.008,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.042,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.3
0.03,0.013,0.026,0.052
0.03,0.013,0.026,0.052
0.03,0.013,0.026,0.052
0.007,0.013,0.026,0.052
0.007,0.013,0.026,0.052
0.007,0.013,0.026,0.052
0.007,0.013,0.026,1
0.007,0.013,0.026,1
0.007,0.013,0.026,1
0.007,0.013,0.026,1
0.007,0.013,0.026,1
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.03,0.013,0.026,0.2
0.03,0.013,0.026,0.2
0.03,0.013,0.026,0.2
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.03,0.013,0.026,0.68
0.007,0.013,0.026,0.68
0.007,0.013,0.026,0.68
0.007,0.013,0.026,0.68
0.007,0.013,0.026,0.68
0.007,0.013,0.026,0.68
0.008,0.013,0.026,0.68
0.008,0.013,0.026,0.68
0.008,0.013,0.026,0.68
0.008,0.013,0.026,0.68
0.008,0.013,0.026,0.68
0.008,0.013,0.026,0.052
0.008,0.013,0.026,0.052
0.008,0.013,0.026,0.052
0.008,0.013,0.026,0.052
0.008,0.013,0.026,0.052
0.008,0.013,0.026,0.052
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.008,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.007,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.2
0.02,0.013,0.026,0.2
0.02,0.013,0.026,0.2
0.02,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.007,0.013,0.026,0.2
0.01,0.013,0.026,0.2
0.01,0.013,0.026,0.2
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.052
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.01,0.013,0.026,0.182
0.007,0.013,0.026,0.182
0.007,0.013,0.026,0.182
0.007,0.013,0.026,0.182
0.007,0.013,0.026,0.182
0.007,0.013,0.026,0.182
0.007,0.013,0.026,0.182
0.007,0.013,0.026,0.182
0.007,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.182
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,1
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.052
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
0.02,0.013,0.026,0.64
